Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (UTC),Year,Month,Day,Time (UTC),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/20/2021 11:00,2021,3,20,11:00,4.6,,4.4,,98,,0.4,,33,,2,,,,100.75,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/20/2021 12:00,2021,3,20,12:00,4.5,,4.2,,98,,0.2,,,,0,,,,100.8,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/20/2021 13:00,2021,3,20,13:00,4.2,,4,,98,,0.2,,0,,1,,,,100.85,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/20/2021 14:00,2021,3,20,14:00,4.3,,4,,98,,0.1,,,,0,,,,100.86,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/20/2021 15:00,2021,3,20,15:00,4.4,,4.2,,98,,0,,,,0,,,,100.93,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/20/2021 16:00,2021,3,20,16:00,4.9,,4.6,,98,,0.1,,,,0,,,,100.98,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/20/2021 17:00,2021,3,20,17:00,5.9,,5,,94,,0,,16,,6,,,,101.02,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/20/2021 18:00,2021,3,20,18:00,7,,6.1,,94,,0.1,,15,,4,,,,101.07,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/20/2021 19:00,2021,3,20,19:00,8,,5.7,,86,,0,,16,,7,,,,101.11,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/20/2021 20:00,2021,3,20,20:00,8.8,,5.4,,79,,0,,14,,9,,,,101.12,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/20/2021 21:00,2021,3,20,21:00,8.9,,5.3,,78,,0,,14,,6,,,,101.15,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/20/2021 22:00,2021,3,20,22:00,9,,4.8,,75,,0,,16,,11,,,,101.17,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/20/2021 23:00,2021,3,20,23:00,9.6,,5.7,,77,,0,,17,,7,,,,101.21,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 0:00,2021,3,21,0:00,9.3,,6,,80,,0,,30,,2,,,,101.26,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 1:00,2021,3,21,1:00,9.5,,6.1,,79,,0,,29,,4,,,,101.3,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 2:00,2021,3,21,2:00,8.2,,4,,75,,0,,13,,4,,,,101.34,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 3:00,2021,3,21,3:00,6.7,,4,,83,,0,,15,,1,,,,101.45,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 4:00,2021,3,21,4:00,5.9,,4.8,,93,,0,,34,,2,,,,101.5,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 5:00,2021,3,21,5:00,6.4,,3.3,,81,,0,,17,,4,,,,101.58,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 6:00,2021,3,21,6:00,6.3,,3.2,,81,,0,,18,,6,,,,101.62,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 7:00,2021,3,21,7:00,5.8,,2.9,,81,,0,,17,,5,,,,101.63,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 8:00,2021,3,21,8:00,6,,2.9,,80,,0,,13,,5,,,,101.68,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 9:00,2021,3,21,9:00,5.1,,4,,93,,0,,0,,1,,,,101.73,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 10:00,2021,3,21,10:00,4.8,,3.9,,94,,0,,0,,1,,,,101.73,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 11:00,2021,3,21,11:00,4.4,,3.5,,94,,0,,5,,1,,,,101.73,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 12:00,2021,3,21,12:00,5.4,,1.1,,74,,0,,15,,9,,,,101.71,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 13:00,2021,3,21,13:00,5.4,,0.6,,71,,0,,14,,13,,,,101.72,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 14:00,2021,3,21,14:00,4.7,,1.3,,78,,0,,13,,12,,,,101.69,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 15:00,2021,3,21,15:00,4.6,,1.5,,80,,0,,12,,13,,,,101.69,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 16:00,2021,3,21,16:00,4.8,,2.4,,84,,0,,13,,13,,,,101.7,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 17:00,2021,3,21,17:00,4.4,,3.2,,92,,0.1,,15,,11,,,,101.7,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 18:00,2021,3,21,18:00,3.8,,2.9,,94,,0.6,,14,,13,,,,101.69,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 19:00,2021,3,21,19:00,3.4,,2.7,,95,,1.2,,13,,13,,,,101.65,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 20:00,2021,3,21,20:00,3.3,,2.7,,95,,1.1,,14,,11,,,,101.6,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 21:00,2021,3,21,21:00,3.1,,2.5,,95,,1.3,,13,,13,,,,101.54,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 22:00,2021,3,21,22:00,3.4,,2.7,,96,,1.8,,13,,11,,,,101.43,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/21/2021 23:00,2021,3,21,23:00,3.4,,2.9,,96,,2.1,,13,,9,,,,101.34,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 0:00,2021,3,22,0:00,3.5,,2.9,,96,,1.9,,13,,8,,,,101.25,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 1:00,2021,3,22,1:00,3.4,,3,,97,,2.5,,15,,8,,,,101.12,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 2:00,2021,3,22,2:00,3.6,,3,,96,,1.6,,13,,9,,,,101,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 3:00,2021,3,22,3:00,4.2,,3.4,,94,,0.6,,13,,11,,,,100.91,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 4:00,2021,3,22,4:00,4.2,,3.3,,94,,1.2,,13,,9,,,,100.84,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 5:00,2021,3,22,5:00,3.9,,3.1,,94,,1.3,,14,,8,,,,100.79,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 6:00,2021,3,22,6:00,3.9,,3.3,,96,,0.5,,14,,7,,,,100.76,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 7:00,2021,3,22,7:00,4.1,,3.5,,95,,0.4,,14,,7,,,,100.76,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 8:00,2021,3,22,8:00,4.2,,3.6,,96,,0.6,,14,,5,,,,100.71,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 9:00,2021,3,22,9:00,3.8,,3.4,,97,,2.1,,0,,1,,,,100.74,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 10:00,2021,3,22,10:00,4,,3.6,,97,,1.2,,15,,6,,,,100.73,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 11:00,2021,3,22,11:00,3.5,,3,,96,,0.2,,,,0,,,,100.73,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 12:00,2021,3,22,12:00,3.5,,3.2,,98,,0,,34,,2,,,,100.76,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 13:00,2021,3,22,13:00,3.3,,3,,98,,0,,7,,1,,,,100.78,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 14:00,2021,3,22,14:00,3.4,,3.1,,98,,0,,0,,1,,,,100.85,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 15:00,2021,3,22,15:00,3.4,,3.1,,98,,0,,31,,3,,,,100.88,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 16:00,2021,3,22,16:00,4,,3.3,,95,,0,,34,,3,,,,100.92,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 17:00,2021,3,22,17:00,5.3,,3,,85,,0,,4,,2,,,,100.98,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 18:00,2021,3,22,18:00,7.8,,2.6,,70,,0,,13,,2,,,,101.05,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 19:00,2021,3,22,19:00,9.2,,2.1,,61,,0,,20,,8,,,,101.07,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 20:00,2021,3,22,20:00,10.5,,2.3,,57,,0,,19,,9,,,,101.1,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 21:00,2021,3,22,21:00,11.4,,0.6,,47,,0,,18,,12,,,,101.13,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 22:00,2021,3,22,22:00,12,,0.9,,47,,0,,18,,13,,,,101.15,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/22/2021 23:00,2021,3,22,23:00,12.2,,1.7,,49,,0,,20,,11,,,,101.18,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 0:00,2021,3,23,0:00,11.4,,0.9,,48,,0,,17,,13,,,,101.22,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 1:00,2021,3,23,1:00,9.2,,2.1,,61,,0,,25,,2,,,,101.3,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 2:00,2021,3,23,2:00,6.3,,3.2,,80,,0,,0,,1,,,,101.39,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 3:00,2021,3,23,3:00,4.4,,2.3,,86,,0,,0,,1,,,,101.54,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 4:00,2021,3,23,4:00,3.3,,2.2,,93,,0,,5,,2,,,,101.67,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 5:00,2021,3,23,5:00,3,,2.1,,94,,0,,4,,3,,,,101.78,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 6:00,2021,3,23,6:00,2.2,,1.7,,96,,0,,3,,4,,,,101.89,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 7:00,2021,3,23,7:00,1.4,,0.8,,96,,0,,4,,2,,,,101.98,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 8:00,2021,3,23,8:00,0.9,,0.5,,97,,0,,5,,4,,,,102.09,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 9:00,2021,3,23,9:00,0.5,,0,,97,,0,,4,,3,,,,102.17,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 10:00,2021,3,23,10:00,0.1,,-0.2,,98,,0,,4,,3,,,,102.24,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 11:00,2021,3,23,11:00,-0.3,,-0.7,,97,,0,,4,,3,,,,102.29,,,,-1,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 12:00,2021,3,23,12:00,-0.3,,-0.6,,97,,0,,2,,1,,,,102.36,,,,-1,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 13:00,2021,3,23,13:00,-0.5,,-0.8,,98,,0,,33,,3,,,,102.39,,,,-1,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 14:00,2021,3,23,14:00,0.1,,-0.2,,98,,0,,35,,5,,,,102.48,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 15:00,2021,3,23,15:00,0.3,,-0.2,,97,,0,,,,0,,,,102.53,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 16:00,2021,3,23,16:00,1.2,,0.3,,94,,0,,35,,4,,,,102.53,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 17:00,2021,3,23,17:00,2.7,,1.2,,89,,0,,33,,3,,,,102.57,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 18:00,2021,3,23,18:00,5.6,,0.7,,71,,0,,26,,4,,,,102.55,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 19:00,2021,3,23,19:00,7.3,,0.7,,63,,0,,20,,4,,,,102.54,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 20:00,2021,3,23,20:00,9.7,,1.9,,58,,0,,19,,7,,,,102.47,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 21:00,2021,3,23,21:00,9.9,,2,,58,,0,,15,,10,,,,102.44,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 22:00,2021,3,23,22:00,9.4,,2.2,,61,,0,,15,,11,,,,102.38,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/23/2021 23:00,2021,3,23,23:00,9,,2.5,,64,,0,,14,,10,,,,102.33,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 0:00,2021,3,24,0:00,8.9,,2.8,,66,,0,,13,,8,,,,102.31,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 1:00,2021,3,24,1:00,8.6,,2.6,,66,,0,,14,,10,,,,102.2,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 2:00,2021,3,24,2:00,8.1,,2.3,,67,,0,,15,,9,,,,102.21,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 3:00,2021,3,24,3:00,7.5,,2.6,,71,,0,,14,,10,,,,102.11,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 4:00,2021,3,24,4:00,7.2,,2.4,,71,,0,,13,,12,,,,102,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 5:00,2021,3,24,5:00,7.1,,2.6,,73,,0,,14,,11,,,,101.96,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 6:00,2021,3,24,6:00,6.3,,3.5,,83,,0,,14,,11,,,,101.87,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 7:00,2021,3,24,7:00,5.4,,4.5,,94,,0.4,,13,,11,,,,101.76,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 8:00,2021,3,24,8:00,5.2,,4.4,,95,,0.6,,13,,10,,,,101.59,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 9:00,2021,3,24,9:00,5.2,,4.4,,95,,1,,13,,10,,,,101.39,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 10:00,2021,3,24,10:00,5,,4.1,,94,,1.7,,14,,14,,,,101.26,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 11:00,2021,3,24,11:00,4.7,,3.5,,92,,2.7,,13,,13,,,,101.08,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 12:00,2021,3,24,12:00,4.5,,3.7,,94,,1.9,,14,,10,,,,100.94,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 13:00,2021,3,24,13:00,4,,3.2,,94,,4.5,,15,,8,,,,100.88,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 14:00,2021,3,24,14:00,3.2,,2.5,,95,,4.1,,15,,10,,,,100.69,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 15:00,2021,3,24,15:00,2.9,,2.2,,96,,0.7,,20,,4,,,,100.68,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 16:00,2021,3,24,16:00,3.5,,3,,96,,0.1,,31,,2,,,,100.63,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 17:00,2021,3,24,17:00,4.3,,3.2,,93,,0.2,,35,,2,,,,100.57,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 18:00,2021,3,24,18:00,5.4,,3.1,,85,,0,,34,,5,,,,100.53,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 19:00,2021,3,24,19:00,7.1,,4.4,,83,,0,,32,,5,,,,100.47,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 20:00,2021,3,24,20:00,9.3,,3.4,,67,,0,,36,,4,,,,100.38,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 21:00,2021,3,24,21:00,10.6,,3.9,,63,,0,,23,,4,,,,100.23,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 22:00,2021,3,24,22:00,9.2,,3.9,,69,,0,,14,,9,,,,100.19,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/24/2021 23:00,2021,3,24,23:00,9.2,,4.1,,70,,0,,13,,8,,,,100.17,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 0:00,2021,3,25,0:00,8.5,,4.2,,74,,0,,14,,9,,,,100.11,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 1:00,2021,3,25,1:00,8,,4.3,,78,,0,,14,,8,,,,100.03,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 2:00,2021,3,25,2:00,7,,4.4,,83,,0,,14,,8,,,,100.05,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 3:00,2021,3,25,3:00,6.5,,4.4,,86,,0,,13,,4,,,,100.04,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 4:00,2021,3,25,4:00,6.3,,4.6,,89,,0,,14,,1,,,,100.07,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 5:00,2021,3,25,5:00,6.3,,4.8,,90,,0,,0,,1,,,,100.05,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 6:00,2021,3,25,6:00,6,,4.9,,93,,0,,,,0,,,,100.02,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 7:00,2021,3,25,7:00,5.7,,5,,96,,0,,0,,1,,,,100.03,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 8:00,2021,3,25,8:00,5.5,,4.9,,96,,0,,,,0,,,,100.06,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 9:00,2021,3,25,9:00,5.4,,4.9,,97,,0,,,,0,,,,100.08,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 10:00,2021,3,25,10:00,5.3,,4.8,,97,,0,,5,,1,,,,100.05,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 11:00,2021,3,25,11:00,5.1,,4.7,,97,,0,,0,,1,,,,100.12,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 12:00,2021,3,25,12:00,5.2,,4.7,,97,,0,,0,,1,,,,100.14,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 13:00,2021,3,25,13:00,4.7,,4.2,,97,,0,,2,,3,,,,100.21,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 14:00,2021,3,25,14:00,4.2,,3.5,,95,,0,,2,,5,,,,100.31,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 15:00,2021,3,25,15:00,4.1,,3.5,,96,,0,,4,,4,,,,100.42,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 16:00,2021,3,25,16:00,5.7,,3.8,,88,,0,,35,,3,,,,100.5,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 17:00,2021,3,25,17:00,8.2,,2.9,,69,,0,,30,,2,,,,100.52,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 18:00,2021,3,25,18:00,9,,2.6,,64,,0,,27,,3,,,,100.57,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 19:00,2021,3,25,19:00,12,,3.4,,55,,0,,17,,7,,,,100.57,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 20:00,2021,3,25,20:00,12.3,,3,,53,,0,,18,,15,,,,100.59,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 21:00,2021,3,25,21:00,12.8,,2.6,,50,,0,,17,,17,,,,100.6,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 22:00,2021,3,25,22:00,12.8,,3.8,,54,,0.1,,13,,10,,,,100.58,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/25/2021 23:00,2021,3,25,23:00,12.9,,4.4,,56,,0,,12,,10,,,,100.59,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 0:00,2021,3,26,0:00,12.9,,4.6,,57,,0,,14,,8,,,,100.65,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 1:00,2021,3,26,1:00,11.1,,3.8,,61,,0,,16,,9,,,,100.71,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 2:00,2021,3,26,2:00,9.1,,4.3,,72,,0,,0,,1,,,,100.75,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 3:00,2021,3,26,3:00,6.8,,3.7,,81,,0,,17,,4,,,,100.81,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 4:00,2021,3,26,4:00,5.5,,4.1,,91,,0,,5,,1,,,,100.92,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 5:00,2021,3,26,5:00,4.6,,3.7,,94,,0,,8,,2,,,,101.02,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 6:00,2021,3,26,6:00,3.7,,3,,95,,0,,4,,4,,,,101.07,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 7:00,2021,3,26,7:00,2.6,,2.1,,97,,0,,8,,2,,,,101.11,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 8:00,2021,3,26,8:00,2.1,,1.6,,97,,0,,,,0,,,,101.16,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 9:00,2021,3,26,9:00,2.3,,1.9,,98,,0,,5,,2,,,,101.21,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 10:00,2021,3,26,10:00,1.8,,1.5,,97,,0,,,,0,,,,101.24,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 11:00,2021,3,26,11:00,2.2,,1.8,,97,,0,,18,,3,,,,101.29,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 12:00,2021,3,26,12:00,2.6,,2.2,,97,,0,,,,0,,,,101.33,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 13:00,2021,3,26,13:00,2.2,,1.8,,97,,0,,,,0,,,,101.34,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 14:00,2021,3,26,14:00,2.8,,2.5,,98,,0,,1,,2,,,,101.38,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 15:00,2021,3,26,15:00,3.5,,3.2,,98,,0,,3,,2,,,,101.45,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 16:00,2021,3,26,16:00,4.5,,3.8,,95,,0,,0,,1,,,,101.51,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 17:00,2021,3,26,17:00,5.9,,4.4,,90,,0,,0,,1,,,,101.59,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 18:00,2021,3,26,18:00,8,,4.2,,77,,0,,18,,6,,,,101.61,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 19:00,2021,3,26,19:00,9.7,,3.3,,64,,0,,16,,11,,,,101.58,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 20:00,2021,3,26,20:00,10.2,,2.9,,61,,0,,15,,12,,,,101.59,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 21:00,2021,3,26,21:00,9.9,,2.6,,60,,0,,15,,12,,,,101.62,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 22:00,2021,3,26,22:00,9.6,,2.5,,61,,0,,13,,10,,,,101.65,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/26/2021 23:00,2021,3,26,23:00,10.8,,3,,58,,0,,12,,14,,,,101.65,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/27/2021 0:00,2021,3,27,0:00,9.2,,2.6,,64,,0.1,,14,,10,,,,101.7,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,3/27/2021 1:00,2021,3,27,1:00,9.6,,2.6,,62,,0,,17,,12,,,,101.72,,,,,,NA
